#chrom	start	end	size	num_data	min	max	mean	median	sum
chr19	55554308	55554637	329	329	1.00	8.00	4.55	5.00	1498.00
chr1	116933403	116933513	110	110	1991.00	2500.00	2261.01	2264.00	248711.00
chr19	15374230	15374359	129	129	59.00	79.00	68.36	68.00	8818.00
chr12	56090682	56090852	170	170	24.00	42.00	34.77	34.00	5911.00
chr14	69445668	69445876	208	208	4.00	28.00	13.77	14.00	2865.00
chr12	57603474	57603651	177	177	496.00	626.00	570.80	571.00	101032.00
chr22	32897492	32898946	1454	1454	1.00	26.00	7.50	7.00	10905.00
chr16	16367702	16367764	62	62	2.00	360.00	189.48	205.50	11748.00
chr19	5245786	5246056	270	270	11.00	30.00	19.83	21.00	5353.00
chr16	74345440	74345829	389	389	5.00	23.00	13.20	12.00	5136.00
chr6	107096899	107097076	177	177	14.00	33.00	25.38	28.00	4493.00
chr1	29641883	29642019	136	136	13.00	34.00	23.10	20.00	3141.00
chr8	97342440	97342509	69	69	118.00	141.00	127.74	127.00	8814.00
chr8	68116914	68117054	140	140	31.00	75.00	58.44	64.50	8182.00
chr22	22037470	22037546	76	76	26.00	38.00	31.57	30.00	2399.00
chr22	50682147	50683420	1273	1273	14.00	187.00	96.04	89.00	122253.00
chr20	44048971	44049069	98	98	80.00	104.00	92.36	93.00	9051.00
chr1	36904356	36904511	155	155	7.00	25.00	15.19	13.00	2354.00
chr12	71054719	71054877	158	158	66.00	93.00	81.20	82.00	12830.00
chr15	50654364	50655515	1151	1151	3.00	17.00	9.10	9.00	10470.00
chr2	234198499	234198620	121	121	91.00	180.00	146.74	150.00	17755.00
chr9	128001699	128001812	113	113	260.00	323.00	287.69	291.00	32509.00
chr8	38272296	38272419	123	123	338.00	472.00	420.29	436.00	51696.00
chr11	73068069	73068179	110	110	99.00	148.00	128.07	134.00	14088.00
chr16	28123137	28123327	190	190	82.00	177.00	130.74	122.00	24841.00
chr12	49424062	49424222	160	160	15.00	57.00	31.02	28.00	4963.00
chr19	50302885	50303023	138	138	189.00	422.00	297.89	313.50	41109.00
chr19	42480567	42480718	151	151	1917.00	2477.00	2173.17	2173.00	328148.00
chr3	197904395	197905301	906	906	1.00	30.00	13.56	13.00	12281.00
chr13	100189992	100190117	125	125	78.00	102.00	90.88	91.00	11360.00
chr19	14268062	14268272	210	210	140.00	255.00	214.26	221.00	44995.00
chr10	93786886	93787057	171	171	46.00	78.00	61.03	62.00	10436.00
chr1	109808726	109808828	102	102	27.00	45.00	38.04	39.00	3880.00
chr4	134075461	134075520	59	59	2.00	4.00	3.36	4.00	198.00
chr1	22052268	22053864	1596	1596	16.00	109.00	60.28	60.00	96202.00
chr9	140056855	140056968	113	113	399.00	546.00	458.44	453.00	51804.00
chr19	42482087	42482224	137	137	1323.00	2059.00	1636.00	1633.00	224132.00
chr19	4556962	4557025	63	63	135.00	171.00	147.89	145.00	9317.00
chr19	14266921	14267013	92	92	169.00	254.00	212.71	212.50	19569.00
chr22	42273851	42274127	276	276	12.00	337.00	181.00	227.50	49956.00
chr1	205549788	205550049	261	261	57.00	105.00	81.89	82.00	21372.00
chr1	110765585	110766522	937	937	19.00	83.00	47.55	44.00	44558.00
chr19	55553595	55554158	563	563	3.00	14.00	9.76	10.00	5495.00
chr7	150929881	150931360	1479	1479	3.00	43.00	14.76	13.00	21826.00
chr3	124215157	124215260	103	103	0.00	1.00	0.62	1.00	64.00
chr16	58220658	58220760	102	102	14.00	26.00	22.06	22.00	2250.00
chr3	10381925	10382033	108	108	174.00	260.00	210.92	211.50	22779.00
chr10	11356101	11356221	120	120	9.00	14.00	11.25	11.00	1350.00
chr22	42294652	42294785	133	133	484.00	655.00	573.44	577.00	76267.00
chr1	2005531	2005714	183	183	6.00	35.00	20.77	20.00	3800.00
chr12	113722522	113722576	54	54	87.00	110.00	100.87	103.00	5447.00
chr9	131502198	131502398	200	200	2.00	212.00	147.56	150.50	29511.00
chr19	40873602	40873786	184	184	519.00	845.00	639.48	609.50	117664.00
chr2	220162606	220162825	219	219	149.00	357.00	249.26	245.00	54588.00
chr16	28270027	28270355	328	328	3.00	32.00	22.07	23.00	7239.00
chr4	3225718	3225858	140	140	55.00	86.00	69.19	69.00	9686.00
chr17	44127898	44128070	172	172	84.00	106.00	95.08	95.00	16353.00
chr3	47462043	47462262	219	219	79.00	140.00	103.21	103.00	22603.00
chr6	99873090	99873182	92	92	5.00	194.00	80.67	69.00	7422.00
chr7	142561723	142562504	781	781	22.00	55.00	36.46	36.00	28475.00
chr1	159169540	159169666	126	126	2257.00	2913.00	2654.02	2719.50	334407.00
chr19	7606869	7606953	84	84	31.00	41.00	36.26	36.00	3046.00
chr16	2811561	2818298	6737	6737	15.00	1516.00	548.69	453.00	3696555.00
chr3	47450652	47450807	155	155	51.00	100.00	78.19	82.00	12120.00
chr11	118403631	118403922	291	291	156.00	256.00	197.58	192.00	57495.00
chr1	205555161	205555335	174	174	57.00	115.00	80.49	79.00	14006.00
chr12	125603186	125603311	125	125	16.00	25.00	19.90	20.00	2487.00
chr11	86658288	86659498	1210	1210	0.00	13.00	4.98	5.00	6020.00
chr22	37764946	37768745	3799	3799	0.00	13.00	1.88	1.00	7144.00
chr10	46345664	46346215	551	551	13.00	53.00	29.40	27.00	16199.00
chr22	33673045	33673241	196	196	7.00	28.00	17.48	16.00	3427.00
chr9	140042599	140042666	67	67	6.00	196.00	165.06	171.00	11059.00
chr3	48717233	48717320	87	87	78.00	123.00	104.90	110.00	9126.00
chr11	60681600	60681740	140	140	2.00	127.00	45.06	33.00	6308.00
chr10	93784512	93784724	212	212	35.00	73.00	54.93	56.00	11646.00
chr12	7289424	7290372	948	948	39.00	508.00	170.81	73.00	161927.00
chr3	132387062	132387526	464	464	5.00	28.00	13.40	11.00	6218.00
chr16	2335442	2335647	205	205	124.00	181.00	158.96	163.00	32586.00
chr16	1794782	1797276	2494	2494	11.00	429.00	123.53	109.00	308085.00
chr16	3786036	3786204	168	168	62.00	96.00	78.40	77.50	13171.00
chr9	141131209	141131766	557	557	2.00	23.00	10.01	9.00	5577.00
chr14	92965028	92966015	987	987	0.00	4.00	0.68	0.00	674.00
chr19	54692070	54692200	130	130	28.00	70.00	42.28	34.50	5496.00
chr15	43866006	43866230	224	224	186.00	264.00	228.54	230.00	51194.00
chr3	40231316	40231954	638	638	12.00	42.00	26.62	27.00	16983.00
chr3	50148937	50149455	518	518	16.00	44.00	32.96	34.00	17074.00
chr4	81117505	81117755	250	250	0.00	2.00	0.70	1.00	176.00
chr10	46740404	46740638	234	234	1.00	70.00	25.61	8.00	5993.00
chr3	124210169	124210271	102	102	1.00	2.00	1.16	1.00	118.00
chr11	107488830	107488932	102	102	16.00	28.00	21.69	21.00	2212.00
chr9	130591965	130592106	141	141	15.00	27.00	21.43	22.00	3022.00
chr1	20981932	20982027	95	95	191.00	268.00	213.82	208.00	20313.00
chr12	75875613	75875859	246	246	0.00	2.00	1.09	1.00	269.00
chr22	32046684	32046764	80	80	36.00	51.00	41.67	42.00	3334.00
chr11	70331418	70331658	240	240	0.00	3.00	1.24	1.00	298.00
chr14	51079976	51080069	93	93	70.00	99.00	84.40	85.00	7849.00
chr17	80041077	80041301	224	224	237.00	510.00	357.40	322.50	80057.00
chr7	158540884	158540971	87	87	41.00	62.00	53.26	54.00	4634.00
chr1	21553651	21553719	68	68	6.00	9.00	7.41	7.00	504.00
chr2	219206256	219206349	93	93	21.00	38.00	27.28	26.00	2537.00
chr17	18444211	18445242	1031	1031	4.00	35.00	16.15	15.00	16652.00
chr12	57599340	57599460	120	120	292.00	379.00	350.14	356.00	42017.00
chr11	64417919	64418110	191	191	317.00	384.00	349.84	350.00	66820.00
chr19	3274926	3275650	724	724	11.00	44.00	27.89	28.00	20192.00
chr16	18532086	18532305	219	219	202.00	600.00	430.28	451.00	94232.00
chr17	3776702	3776756	54	54	194.00	243.00	216.11	212.50	11670.00
chr1	116932670	116933033	363	363	11.00	2200.00	1130.47	1945.00	410362.00
chr16	1505731	1505796	65	65	89.00	107.00	97.29	96.00	6324.00
chr1	9794029	9794200	171	171	1338.00	1846.00	1588.56	1570.00	271643.00
chr10	73579221	73579379	158	158	2085.00	2607.00	2350.97	2354.00	371453.00
chr11	6411684	6412146	462	462	14.00	136.00	60.54	53.00	27970.00
chr1	159163212	159163350	138	138	1158.00	1566.00	1367.86	1371.50	188765.00
chr16	1816723	1816804	81	81	700.00	871.00	792.67	794.00	64206.00
chr7	91722399	91722630	231	231	14.00	118.00	86.01	87.00	19869.00
chr7	44281816	44281939	123	123	1267.00	1703.00	1495.38	1513.00	183932.00
chr2	220467189	220467297	108	108	34.00	55.00	44.49	43.00	4805.00
chr16	4494664	4494729	65	65	107.00	129.00	117.62	117.00	7645.00
chr15	34681844	34681986	142	142	34.00	386.00	301.37	334.00	42794.00
chr9	139995935	139996124	189	189	64.00	99.00	76.70	77.00	14497.00
chr3	180324040	180324160	120	120	21.00	44.00	35.23	36.50	4227.00
chr3	42678359	42681242	2883	2883	37.00	224.00	100.58	84.00	289975.00
chr7	131812776	131815333	2557	2557	0.00	13.00	5.16	5.00	13204.00
chr20	1585387	1585522	135	135	13.00	174.00	118.93	144.00	16055.00
chr3	126751229	126751442	213	213	26.00	52.00	38.45	38.00	8190.00
chr15	63920875	63921014	139	139	122.00	221.00	178.17	187.00	24765.00
chr16	2040128	2040202	74	74	13.00	67.00	39.93	33.00	2955.00
chr9	74324174	74324390	216	216	25.00	41.00	33.15	33.00	7160.00
chr20	44521858	44521950	92	92	168.00	193.00	181.37	181.00	16686.00
chr9	139911647	139911798	151	151	100.00	133.00	119.92	121.00	18108.00
chr9	140055507	140055649	142	142	373.00	582.00	496.76	519.50	70540.00
chr12	120148055	120148191	136	136	33.00	53.00	44.15	43.00	6004.00
chr12	50474280	50474372	92	92	75.00	123.00	93.51	93.00	8603.00
chr15	63125702	63125828	126	126	60.00	87.00	73.48	74.00	9259.00
chr9	20907148	20907241	93	93	30.00	55.00	41.29	40.00	3840.00
chr16	87874655	87874761	106	106	28.00	43.00	35.03	36.00	3713.00
chr2	162833269	162833460	191	191	2.00	79.00	42.87	64.00	8189.00
chr8	11704560	11704677	117	117	257.00	394.00	329.24	334.00	38521.00
chr15	63926931	63927087	156	156	116.00	177.00	145.27	142.00	22662.00
chr6	31668718	31668805	87	87	183.00	223.00	201.37	202.00	17519.00
chr7	148910792	148910906	114	114	21.00	62.00	45.66	48.00	5205.00
chr14	42355808	42357213	1405	1405	0.00	5.00	1.63	1.00	2288.00
chr10	88678928	88679226	298	298	6.00	20.00	12.47	11.00	3715.00
chr3	140998219	140998346	127	127	9.00	16.00	11.50	11.00	1460.00
chr1	144859758	144859998	240	240	198.00	428.00	257.45	237.50	61787.00
chr9	96054772	96055455	683	683	54.00	188.00	105.96	107.00	72372.00
chr19	7604803	7604944	141	141	27.00	48.00	38.91	39.00	5487.00
chr12	30906277	30907432	1155	1155	11.00	96.00	47.95	44.00	55379.00
chr9	131112762	131112854	92	92	54.00	80.00	64.77	64.00	5959.00
chr20	61981328	61982379	1051	1051	4.00	24.00	12.09	12.00	12705.00
chr7	38431348	38431618	270	270	233.00	370.00	284.01	279.50	76684.00
chr20	44521036	44521123	87	87	100.00	130.00	121.08	124.00	10534.00
chr11	64418726	64419108	382	382	234.00	375.00	310.29	312.00	118531.00
chr12	120148344	120150270	1926	1926	1.00	35.00	11.89	10.00	22901.00
chr12	6930971	6931066	95	95	2.00	298.00	137.21	110.00	13035.00
chr16	2339434	2339621	187	187	74.00	133.00	101.70	109.00	19017.00
chr2	27700083	27700187	104	104	19.00	38.00	29.80	31.00	3099.00
chr14	69805367	69805494	127	127	45.00	62.00	55.99	58.00	7111.00
chr12	9242497	9242619	122	122	65.00	90.00	78.02	76.00	9518.00
chr3	58256658	58256791	133	133	50.00	77.00	60.91	59.00	8101.00
chr10	79744927	79745098	171	171	43.00	65.00	54.10	54.00	9251.00
chr1	159161725	159161866	141	141	709.00	1247.00	1066.69	1172.00	150403.00
chr16	31085202	31085519	317	317	2.00	18.00	11.81	13.00	3744.00
chr1	171755018	171755218	200	200	30.00	65.00	47.87	50.00	9574.00
chr9	130988124	130989280	1156	1156	2.00	405.00	56.53	17.50	65347.00
chr15	63127935	63127998	63	63	52.00	89.00	72.29	75.00	4554.00
chr19	1917676	1917821	145	145	23.00	94.00	69.46	73.00	10072.00
chr22	25315792	25315960	168	168	74.00	102.00	86.70	86.00	14566.00
chr2	207943790	207945085	1295	1295	7.00	54.00	31.90	31.00	41312.00
chr11	47330706	47330952	246	246	30.00	801.00	341.75	40.00	84070.00
chr3	142743978	142746095	2117	2117	0.00	77.00	13.92	10.00	29473.00
chr7	44839492	44839694	202	202	11.00	23.00	16.17	16.00	3266.00
chr22	31688260	31688471	211	211	1.00	99.00	60.50	70.00	12766.00
chr11	66333492	66333638	146	146	804.00	1025.00	908.45	929.50	132634.00
chr9	131114916	131115026	110	110	66.00	101.00	85.76	87.00	9434.00
chr1	20206	21013	807	807	4.00	186.00	113.37	122.00	91492.00
chr11	108216469	108216635	166	166	21.00	38.00	30.67	30.50	5092.00
chr1	209778880	209779019	139	139	3.00	7.00	4.40	4.00	611.00
chr1	202935876	202936026	150	150	44.00	69.00	57.87	58.00	8681.00
chr12	57600255	57600524	269	269	349.00	622.00	505.84	525.00	136071.00
chr19	15233503	15233615	112	112	53.00	76.00	60.98	58.50	6830.00
chr8	68115317	68115486	169	169	56.00	77.00	67.20	68.00	11356.00
chr19	13419229	13419342	113	113	143.00	222.00	191.50	194.00	21640.00
chr6	33266815	33267130	315	315	5.00	46.00	31.38	33.00	9886.00
chr16	89780611	89781646	1035	1035	1.00	12.00	6.16	6.00	6371.00
chr12	109964162	109964221	59	59	35.00	48.00	41.51	40.00	2449.00
chr22	24491893	24492045	152	152	29.00	51.00	40.18	40.00	6107.00
chr2	242592926	242593025	99	99	187.00	302.00	245.25	231.00	24280.00
chr1	21937944	21938074	130	130	246.00	425.00	353.23	367.50	45920.00
chr2	223789173	223789313	140	140	36.00	65.00	48.39	47.00	6774.00
chr20	3772318	3772535	217	217	3.00	29.00	14.38	14.00	3120.00
chr16	18531918	18532001	83	83	433.00	623.00	546.00	562.00	45318.00
chr1	43396296	43396537	241	241	49.00	88.00	69.97	70.00	16863.00
chr2	100037960	100038115	155	155	121.00	157.00	133.43	130.00	20682.00
chr16	1500497	1500770	273	273	16.00	153.00	85.30	101.00	23288.00
chr19	40876016	40876144	128	128	540.00	846.00	713.68	709.00	91351.00
chr5	168112691	168112932	241	241	37.00	71.00	48.68	44.00	11733.00
chr2	127825738	127825831	93	93	236.00	362.00	313.49	327.00	29155.00
chr1	19232015	19234990	2975	2975	27.00	295.00	81.68	62.00	243012.00
chr16	1391129	1391196	67	67	0.00	0.00	0.00	0.00	0.00
chr6	33410665	33411689	1024	1024	0.00	96.00	47.58	51.00	48718.00
chr9	95872033	95872266	233	233	17.00	41.00	26.84	26.00	6253.00
chr1	53378627	53378839	212	212	45.00	87.00	70.86	75.00	15022.00
chr2	80531276	80531693	417	417	0.00	0.00	0.00	0.00	0.00
chr7	44286718	44286791	73	73	954.00	1070.00	1010.53	1005.00	73769.00
chr7	157369304	157369471	167	167	60.00	79.00	70.74	70.00	11814.00
chr11	18755079	18755191	112	112	0.00	10.00	5.68	8.00	636.00
chr6	86237979	86238080	101	101	105.00	145.00	128.48	130.00	12976.00
chr8	145000951	145001050	99	99	19.00	50.00	30.73	27.00	3042.00
chr19	45167680	45167966	286	286	8.00	22.00	13.59	13.00	3887.00
chr10	48930165	48930400	235	235	1.00	70.00	26.14	11.00	6142.00
chr16	87871450	87871547	97	97	57.00	69.00	63.19	63.00	6129.00
chr1	109815454	109815649	195	195	59.00	99.00	80.16	83.00	15631.00
chr1	208215442	208215711	269	269	34.00	59.00	46.06	45.00	12391.00
chr2	260866	261451	585	585	2.00	18.00	8.73	9.00	5106.00
chr5	180481266	180481724	458	458	0.00	3.00	1.26	1.00	577.00
chr7	73119479	73119631	152	152	2.00	640.00	289.95	5.00	44072.00
chr15	34677248	34677358	110	110	678.00	882.00	814.01	832.00	89541.00
chr16	57687114	57687247	133	133	4.00	11.00	8.20	8.00	1090.00
chr15	50649406	50649592	186	186	11.00	22.00	16.74	17.00	3114.00
chr22	21071995	21072066	71	71	657.00	939.00	792.62	767.00	56276.00
chr5	179200882	179201561	679	679	32.00	72.00	51.18	50.00	34753.00
chr10	98763824	98763979	155	155	1.00	3.00	1.97	2.00	306.00
chr14	102963315	102963457	142	142	22.00	55.00	36.23	34.00	5144.00
chr1	21932558	21933138	580	580	11.00	304.00	79.31	26.00	45997.00
chr16	28118842	28118998	156	156	102.00	160.00	132.76	134.00	20710.00
chr1	241767561	241767881	320	320	0.00	3.00	1.31	1.00	418.00
chr11	66812063	66812184	121	121	229.00	318.00	271.99	272.00	32911.00
chr11	12248571	12248678	107	107	1054.00	1298.00	1186.91	1190.00	126999.00
chr9	130588788	130588951	163	163	12.00	24.00	17.72	18.00	2888.00
chr22	21068915	21068988	73	73	811.00	1033.00	954.93	965.00	69710.00
chr1	43424304	43424531	227	227	3.00	49.00	28.39	30.00	6445.00
chr14	105852021	105853670	1649	1649	33.00	205.00	68.82	66.00	113478.00
chr15	34823469	34823579	110	110	682.00	878.00	809.77	824.50	89075.00
chr11	171365	172282	917	917	2.00	27.00	12.79	12.00	11727.00
chr22	24493976	24494155	179	179	42.00	87.00	69.21	72.00	12389.00
chr15	79291060	79291167	107	107	250.00	318.00	284.23	288.00	30413.00
chr16	2145904	2146194	290	290	28.00	64.00	48.18	49.00	13972.00
chr9	131503050	131503166	116	116	147.00	220.00	184.52	178.50	21404.00
chr11	61301983	61302579	596	596	5.00	23.00	13.79	13.00	8219.00
chr22	25308609	25308719	110	110	51.00	95.00	72.76	73.00	8004.00
chr12	63977826	63979986	2160	2160	0.00	33.00	11.35	10.00	24506.00
chr19	46928844	46930933	2089	2089	1.00	54.00	29.85	32.00	62352.00
chr16	56969146	56969224	78	78	65.00	111.00	84.42	82.00	6585.00
chr17	40665787	40665996	209	209	13.00	819.00	410.48	619.00	85791.00
chr9	131669435	131671600	2165	2165	23.00	106.00	54.60	53.00	118211.00
chr2	220164026	220164271	245	245	38.00	411.00	158.73	54.00	38889.00
chr19	7589846	7590052	206	206	16.00	86.00	42.82	40.00	8821.00
chr6	91260186	91260268	82	82	40.00	57.00	47.79	48.00	3919.00
chr9	124543742	124543830	88	88	620.00	741.00	672.97	667.00	59221.00
chr12	54071005	54071170	165	165	6.00	18.00	12.16	12.00	2007.00
chr2	40443	41212	769	769	0.00	1.00	0.20	0.00	152.00
chr11	67852159	67852747	588	588	0.00	2.00	0.78	1.00	456.00
chr8	8233762	8234810	1048	1048	21.00	179.00	85.95	77.50	90079.00
chr2	175671113	175672148	1035	1035	0.00	2.00	0.31	0.00	324.00
chr7	138984922	138985438	516	516	1.00	7.00	4.08	4.00	2105.00
chr22	40816850	40817104	254	254	43.00	87.00	68.18	70.00	17317.00
chr19	14263120	14263249	129	129	313.00	496.00	403.86	411.00	52098.00
chr19	16962222	16962345	123	123	30.00	58.00	45.03	47.00	5539.00
chr1	109813838	109813918	80	80	74.00	91.00	81.61	83.00	6529.00
chr3	49898148	49898562	414	414	0.00	12.00	5.54	6.00	2292.00
chr17	17131202	17131510	308	308	37.00	120.00	92.35	98.00	28444.00
chr1	21936067	21936139	72	72	161.00	217.00	187.90	193.50	13529.00
chr3	130424404	130424615	211	211	16.00	29.00	22.20	23.00	4685.00
chr12	56532710	56532797	87	87	48.00	72.00	61.55	62.00	5355.00
chr16	29888591	29888788	197	197	506.00	835.00	694.70	716.00	136855.00
chr2	114394588	114396196	1608	1608	16.00	96.00	49.99	47.00	80379.00
chr3	124180736	124180803	67	67	0.00	0.00	0.00	0.00	0.00
chr9	111798485	111798660	175	175	15.00	29.00	22.03	22.00	3855.00
chr10	73847897	73848372	475	475	11.00	508.00	211.24	216.00	100341.00
chr22	21075585	21075706	121	121	483.00	604.00	544.65	537.00	65903.00
chr22	20920753	20921104	351	351	29.00	98.00	61.62	63.00	21630.00
chr9	140953020	140953185	165	165	34.00	53.00	43.24	43.00	7135.00
chr22	41620970	41621075	105	105	119.00	154.00	134.78	134.00	14152.00
chr11	6243671	6243839	168	168	33.00	52.00	40.51	40.00	6805.00
chr15	74704225	74704353	128	128	69.00	95.00	84.15	86.00	10771.00
chr3	48719780	48719985	205	205	52.00	79.00	64.74	64.00	13271.00
chr1	222833247	222833348	101	101	93.00	116.00	106.67	107.00	10774.00
chr1	6583675	6584824	1149	1149	7.00	42.00	23.74	24.00	27272.00
chr11	126135857	126135976	119	119	96.00	154.00	125.13	123.00	14891.00
chr8	75156763	75157410	647	647	46.00	89.00	68.69	69.00	44445.00
chr15	83345212	83345389	177	177	290.00	456.00	357.79	354.00	63329.00
chr14	68031638	68032561	923	923	0.00	10.00	5.68	6.00	5241.00
chr19	42479780	42479949	169	169	1632.00	1988.00	1816.52	1811.00	306992.00
chr16	31503329	31503407	78	78	232.00	325.00	276.47	276.50	21565.00
chr17	1564564	1564700	136	136	224.00	337.00	270.30	263.50	36761.00
chr16	58717858	58718082	224	224	2.00	19.00	12.39	13.00	2776.00
chr14	71575320	71575763	443	443	24.00	55.00	35.99	34.00	15942.00
chr1	202934498	202934628	130	130	70.00	106.00	85.25	82.00	11083.00
chr7	73118477	73118586	109	109	411.00	537.00	485.69	487.00	52940.00
chr19	13365908	13366073	165	165	335.00	481.00	403.15	398.00	66520.00
chr10	102265117	102265958	841	841	29.00	88.00	52.73	47.00	44343.00
chr9	139983320	139983457	137	137	52.00	94.00	67.89	63.00	9301.00
chr18	29206245	29206347	102	102	29.00	38.00	32.89	33.00	3355.00
chr12	120578662	120578827	165	165	97.00	165.00	134.35	138.00	22167.00
chr5	757516	758226	710	710	4.00	29.00	12.94	11.50	9188.00
chr8	21632483	21632567	84	84	0.00	1.00	0.77	1.00	65.00
chr4	54011499	54011749	250	250	8.00	21.00	12.90	13.00	3224.00
chr8	141680613	141681365	752	752	0.00	8.00	2.49	2.00	1876.00
chr11	57367351	57367850	499	499	4.00	21.00	13.69	14.00	6833.00
chr12	63980009	63980784	775	775	0.00	9.00	3.93	4.00	3049.00
chr9	140057042	140057203	161	161	13.00	542.00	430.63	459.00	69332.00
chr2	7055953	7056098	145	145	18.00	48.00	33.08	34.00	4796.00
chr12	52387768	52389043	1275	1275	4.00	97.00	52.12	48.00	66455.00
chr19	50104931	50105175	244	244	28.00	162.00	81.14	68.50	19797.00
chr19	5218430	5218543	113	113	207.00	303.00	265.88	274.00	30045.00
chr16	29898969	29899138	169	169	437.00	683.00	544.22	528.00	91973.00
chr7	99030900	99031041	141	141	14.00	36.00	27.38	29.00	3861.00
chr17	36692926	36693212	286	286	26.00	70.00	50.59	50.00	14468.00
chr15	73857770	73859335	1565	1565	8.00	94.00	45.35	42.00	70978.00
chr6	44104085	44104176	91	91	93.00	117.00	102.09	101.00	9290.00
chr1	21938518	21938602	84	84	273.00	328.00	297.31	295.00	24974.00
chr19	13423482	13423595	113	113	92.00	156.00	123.91	124.00	14002.00
chr16	70292882	70293089	207	207	407.00	647.00	515.38	532.00	106684.00
chr18	61060641	61060782	141	141	47.00	67.00	56.32	56.00	7941.00
chr16	22269814	22270016	202	202	20.00	63.00	43.60	47.00	8808.00
chr1	21554423	21554534	111	111	3.00	8.00	4.90	4.00	544.00
chr9	140057255	140057455	200	200	9.00	730.00	481.02	580.00	96205.00
chr7	1488255	1488397	142	142	7.00	19.00	13.83	14.00	1964.00
chr14	100166351	100166438	87	87	17.00	25.00	20.30	21.00	1766.00
chr9	101065522	101065705	183	183	134.00	222.00	163.86	158.00	29986.00
chr5	68411752	68412041	289	289	17.00	44.00	31.17	31.00	9007.00
chr1	2452539	2452754	215	215	45.00	87.00	67.07	70.00	14421.00
chr1	21564626	21564737	111	111	2.00	7.00	3.16	3.00	351.00
chr13	42037713	42039066	1353	1353	0.00	3.00	0.82	1.00	1111.00
chr2	114350236	114350443	207	207	20.00	120.00	81.45	93.00	16861.00
chr1	21939668	21939722	54	54	283.00	333.00	307.78	306.00	16620.00
chr9	139353895	139354007	112	112	76.00	93.00	86.68	87.00	9708.00
chr7	102176367	102176618	251	251	13.00	35.00	24.81	25.00	6227.00
chr3	51411753	51412018	265	265	13.00	130.00	60.51	22.00	16036.00
chr17	73888091	73888266	175	175	21.00	44.00	30.45	30.00	5328.00
chr13	103297258	103297435	177	177	3.00	71.00	38.16	54.00	6754.00
chr15	63922664	63922834	170	170	159.00	232.00	192.73	191.00	32764.00
chr3	33400774	33400849	75	75	21.00	27.00	24.61	24.00	1846.00
chr22	50671744	50671955	211	211	71.00	118.00	91.56	90.00	19320.00
chr1	21190968	21191205	237	237	80.00	128.00	97.96	96.00	23216.00
chr5	14481649	14481727	78	78	85.00	116.00	95.96	94.00	7485.00
chr15	101605556	101606410	854	854	1.00	18.00	9.73	10.00	8307.00
chr17	80040402	80040554	152	152	284.00	413.00	350.84	345.00	53327.00
chr2	132269293	132270897	1604	1604	4.00	113.00	62.22	68.00	99806.00
chr11	1778553	1778786	233	233	522.00	856.00	711.39	742.00	165753.00
chr11	1469616	1469808	192	192	52.00	79.00	66.39	66.00	12747.00
chr12	120138549	120138630	81	81	74.00	106.00	90.78	92.00	7353.00
chr7	901016	901101	85	85	306.00	429.00	364.80	366.00	31008.00
chr19	13372263	13372424	161	161	353.00	480.00	410.37	412.00	66070.00
chr17	40843154	40843311	157	157	188.00	257.00	222.24	223.00	34891.00
chr17	80039476	80039719	243	243	347.00	466.00	405.84	409.00	98620.00
chr17	16681109	16687365	6256	6256	0.00	107.00	25.29	21.00	158235.00
chr1	116935475	116935610	135	135	2224.00	3005.00	2629.13	2674.00	354932.00
chr6	128294808	128294972	164	164	10.00	18.00	12.77	13.00	2095.00
chr5	109189927	109190617	690	690	0.00	0.00	0.00	0.00	0.00
chr15	40757533	40757634	101	101	15.00	65.00	48.71	51.00	4920.00
chr2	220164706	220164981	275	275	206.00	473.00	333.43	318.00	91692.00
chr3	164905164	164908639	3475	3475	1.00	40.00	13.06	12.00	45391.00
chr11	60699157	60699356	199	199	82.00	287.00	222.22	222.00	44222.00
chr2	96680301	96680717	416	416	5.00	14.00	8.14	8.00	3385.00
chr17	40845314	40845554	240	240	209.00	363.00	291.39	290.50	69934.00
chr12	125264513	125265391	878	878	3.00	30.00	14.38	13.00	12628.00
chr1	156623704	156624158	454	454	0.00	9.00	4.13	4.00	1873.00
chr6	108370456	108370622	166	166	35.00	53.00	42.11	42.00	6991.00
chr11	19180486	19180587	101	101	20.00	44.00	32.92	35.00	3325.00
chr19	42489069	42489338	269	269	395.00	933.00	696.40	758.00	187331.00
chr2	198274493	198274731	238	238	156.00	236.00	201.15	208.00	47873.00
chr6	47220991	47221257	266	266	34.00	60.00	50.09	52.00	13325.00
chr19	40872679	40872822	143	143	699.00	1043.00	891.60	932.00	127499.00
chr19	54693278	54693627	349	349	0.00	27.00	9.39	9.00	3278.00
chr12	81929	82174	245	245	13.00	60.00	38.04	39.00	9319.00
chr21	45513943	45514114	171	171	30.00	68.00	50.49	53.00	8633.00
chr3	124201630	124201747	117	117	0.00	3.00	1.38	2.00	161.00
chr17	79805118	79805223	105	105	352.00	502.00	416.72	415.00	43756.00
chr20	46307419	46307548	129	129	13.00	21.00	16.93	17.00	2184.00
chr17	38187790	38187873	83	83	153.00	186.00	175.75	175.00	14587.00
chr2	207452814	207452878	64	64	102.00	133.00	118.27	120.50	7569.00
chr17	45695715	45695823	108	108	190.00	310.00	261.77	275.00	28271.00
chr7	44283023	44283126	103	103	964.00	1118.00	1024.30	1020.00	105503.00
chr20	62274975	62275284	309	309	15.00	1393.00	672.12	1019.00	207684.00
